Production,Area,Season_Whole Year ,Crop_Potato,Crop_Onion,Fertilizer,Crop_Tapioca,Fertilizer_per_Area,Crop_Sweet potato,Crop_Mesta,Crop_Ginger,Crop_Rice,Yield
16.003257138435618,15.267201431417,False,False,False,19.82286596588624,False,1.2185787487454451,False,False,False,True,1.986
8.006700845440367,9.287394001418471,True,False,False,13.842967152113948,False,1.3456242805714662,False,False,False,False,0.298
9.113168460223909,7.60887062919126,True,False,False,12.164044455098026,False,1.412966343558673,False,False,False,False,4.599
11.395762237193251,11.759113442092596,True,False,False,16.31477047253951,False,1.2786758693371847,False,False,False,False,0.649
8.078067881815437,8.526549286340263,True,False,False,13.082017977628087,False,1.373216847404114,False,False,False,False,0.627
7.067319848653476,7.349873704738337,False,False,False,11.90490234791776,False,1.4257583729873708,False,False,False,False,1.197
14.413633067958251,10.15805224852508,True,False,False,14.71367865847848,False,1.318660132678927,False,False,False,False,5.0725
0.6931471805599453,5.631211781821365,True,False,False,10.1833236758695,False,1.5356655783164403,False,False,False,False,0.0
10.067178295192608,9.432042885493988,True,False,False,13.98762837488304,False,1.340833097449511,False,False,False,False,1.661
10.702817410686135,11.145796063127635,False,False,False,15.701446544947624,False,1.2927474216872683,False,False,False,False,1.825
9.264260213965612,9.722864552377755,False,False,False,14.27847004791326,False,1.3315910107945046,False,False,False,False,0.628
13.605383177563535,12.814138403721218,False,False,False,17.369800476389152,False,1.2573929671726845,False,False,False,False,1.887
3.1780538303479458,4.204692619390966,False,False,False,8.782905690439021,False,1.6874974821215791,False,False,False,False,0.35
5.783825182329737,5.010635294096256,False,False,False,9.597111837637094,False,1.5966884310987115,False,False,False,False,2.17
2.079441541679836,2.5649493574615367,False,False,False,7.078847353824543,False,1.9856796391814997,False,False,False,False,0.58
0.6931471805599453,1.2543220918560989,False,False,False,6.182980213266594,False,2.7427226285024027,False,False,False,False,0.5
5.921578419643816,6.118097198041348,False,False,False,10.709012073160515,False,1.5044767969882824,False,False,False,False,0.84
3.1780538303479458,2.19722457733622,False,False,False,6.673803528951324,False,2.087374023163437,False,False,False,False,2.75
7.631916513071252,6.953684210870537,False,False,False,11.545835925677467,False,1.4516336856695202,False,False,False,False,1.54
6.063785208687608,3.295836866004329,False,False,True,7.851583353849381,False,1.8277191613079908,False,False,False,False,5.0725
5.905361848054571,4.727387818712341,False,False,False,9.31168684212194,False,1.625817412206502,False,False,False,False,3.27
9.351753124926509,8.506334448081361,False,False,False,13.099231895614908,False,1.3779477218223364,False,False,False,True,2.46
10.316292325947678,9.544094632530348,False,False,False,14.137121336723046,False,1.3407619932684969,False,False,False,True,2.555
9.60669746105362,8.651199471263972,False,False,False,13.244123914525856,False,1.3722775033258467,False,False,False,True,2.55
4.795790545596741,4.997212273764115,False,False,False,9.58359904261458,False,1.59800897569355,False,False,False,False,0.807
1.3862943611198906,1.6094379124341005,False,False,False,6.182980213266594,False,2.3694682229473205,False,False,False,False,0.75
12.35608620784766,7.905072849498666,False,False,False,12.497805253475756,False,1.4034478397534222,False,False,False,False,5.0725
9.858019364488982,6.476972362889683,False,False,False,11.06854591680239,True,1.4803513213100397,False,False,False,False,5.0725
10.92154033334582,11.217990487006878,True,False,False,15.811074797217165,False,1.2940814460472303,False,False,False,False,0.784
8.592300663903043,8.943506132037239,False,False,False,13.536474467722869,False,1.3613381726702367,False,False,False,False,0.709
13.27402811268749,10.642706921198457,True,False,False,15.235780892990444,False,1.3086115622518937,False,False,False,False,5.0725
6.563855526532128,7.455298485683291,False,False,False,12.047823411425606,False,1.4248844593511705,False,False,False,False,0.411
18.43423228286143,9.911802884139842,True,False,False,14.504851403613904,False,1.3292809224675886,False,False,False,False,5.0725
6.62273632394984,7.410347097821024,False,False,False,12.002845685606223,False,1.4271522383084467,False,False,False,False,0.399
9.17895289873455,9.597302008519788,True,False,False,14.190332386664714,False,1.3390514279253605,False,False,False,False,0.637
7.315883504509785,8.00736706798333,False,False,False,12.600134988512997,False,1.3988699353998966,False,False,False,False,0.46
13.44034281424493,11.273436553119884,False,False,False,15.866521580401846,False,1.292752971975775,False,False,False,False,5.0725
8.558910784768106,9.232395362757014,False,False,False,13.825396134245665,False,1.3511397521411403,False,False,False,False,0.481
9.54438108340598,9.893992617974328,False,False,False,14.487040255372966,False,1.329819173134959,False,False,False,False,0.609
10.151284691288994,8.568076401730806,False,False,False,13.160985834715188,False,1.375510111137328,False,True,False,False,4.91
8.4071550862073,9.07726601775084,False,False,False,13.67025053882713,False,1.3565435818353253,False,False,False,False,0.521
9.81694879111889,8.997642078523512,True,False,True,13.59061722667759,False,1.3593822543289829,False,False,False,False,2.34
11.040214173312895,11.6625688593736,False,False,False,16.25565794108872,False,1.283756725954963,False,False,False,False,0.508
13.322979889580411,11.251028091492175,True,True,False,15.84411283374897,False,1.2932884257078834,False,False,False,False,5.0725
11.817700614848189,12.573593558722196,False,False,False,17.166687736268873,False,1.2647120795242766,False,False,False,False,0.473
13.16274879663946,13.296283070517443,False,False,False,17.889379011552542,False,1.2513307776092495,False,False,False,True,1.056
